SMS,label,if_URL,if_phone,if_email
We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,smishing,0,1,0
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",smishing,0,1,0
Puedes  enviar  dinero  sin  moverte  del  sofa  ni  esperar  en  lineas.  Envia  ahora  con  la  app  de  Remmesa!  http://app.remmesa.com/,spam,1,0,0
" [POSTNORD] Grundet din pakkestÃ¸rrelse 39 cm, og vÃ¦gt 2,27 kg, skal der opkrÃ¦ves gebyrer pÃ¥ 22,24 kr. fÃ¸r levering af din pakke :https://jii.li/jUdWY ",smishing,1,0,0
"Enjoy our best welcome bonus ever - 400% UP TO Â£2000 + 100 FS , TRY NOW https://tx.vc/r/3ursv/1Lw8su/7SnnDn5 Optout: https://tx.vc/o/b5618",spam,1,0,0
Last chance for Â£113m EuroMillions Rollover! lottogo.co/emaq Register by 7pm & get 20 tickets for Â£1! 18+TC Optout: Visit https://tx.vc/o/b1a7b,spam,1,0,0
We sincerely invite you to join our WS exchange group to share and exchange B-T.C together Earn 1000-5000 per day https://lihi2.cc/rlEbq ,smishing,1,0,0
jon lee discover proven Property &Business Methods to grow your revenue in 2022. Starts Sat 10am! https://tx.vc/r/346Qz Optout https://tx.vc/o/8d122,smishing,1,0,0
"
  [US POSTAL] Your package is ready for delivery. Confirm your address to avoid returns: https://dik.si/postal
 ",smishing,1,0,0
Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,spam,0,1,0
"Just   wait   till   you   see   this   No-Deposit   offer   https://tx.vc/r/2RP8M/   T&Cs   Apply,   18   Plus.   Play   Responsibly.   Unsubscribe   At   https://tx.vc/r/2RP16/",spam,1,0,0
s8[emailÂ protected] / TD-Alerts / TDBank: To Review Recent Activity Please Log In: https://qi.lv/hV,smishing,1,0,0
Your   package   arrives   at   the   Cyprus   Post   Office   tomorrow.Confirm   delivery:https://51.fi/aJzP   Cyprus   Post   Office,smishing,1,0,0
Dear. You will be invited to the (BTC) internal discussion group. The group will post daily how to earn $500-$15000 in the crypto market. Reply: 1 and Click the link to enter : https://chat.whatsapp.com/IbhbaL5NHtbDyMz910Jumj,spam,1,0,0
[emailÂ protected] / U-S-P-S ID 67162 / We could not find the correct info provided for your item: https://qi.lv/tft,smishing,1,0,0
Your  package  arrives  at  the  Cyprus  Post  Office  tomorrow.Confirm  delivery:  https://51.fi/aJzP  Cyprus  Post  Office  .,smishing,1,0,0
Estas a unos clics de completar tu envio! Recibe notificaciones y rastrealo. Abre la app de Remmesa para enviar ya! http://app.remmesa.com/,spam,1,0,0
"
 Slt Jai trouve ton tel sur un site Abn je recherche pas 1 relation ou 1 beau mec je m'en fou je veux juste discuter et Mon profil https://rdv15.com/vMhbWh
 ",smishing,1,0,0
Online#TD1400@directeursdecomptessbpme.td.com / TD#(URGENT)#ID2314 / TD#ID14-(URGENT)Access-Locked.please follow the verification form: https://encurtador.com.br/tDP56,smishing,1,0,0
[SMS1   missed]   izar   su   cuenta.   Tienes   que   activar   la   nueva   sistema   de   seguridad   web.   Activa   ahora   :   https://51.fi/aJ1Bi?SMS1Missed,smishing,1,0,0
"
 Vickie D Yarger become a smart property entrepreneur. Discover how to acquire deals & investors faster! https://tx.vc/r/3h54w Optout https://tx.vc/o/8
 ",spam,1,0,0
"
 anando become a smart property entrepreneur. Discover how to acquire deals & investors faster! https://tx.vc/r/3h54w Optout https://tx.vc/o/8d122
 ",spam,1,0,0
from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,spam,1,0,0
"A warm welcome for you - Claim these amazing offers. https://tx.vc/r/3kPyn/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/3k",spam,1,0,0
"A warm welcome for you - Claim these exclusive offers. https://tx.vc/r/3fG0S/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/3fG02/",spam,1,0,0
Alert#3136@directeursdecomptessbpme.td.com / TD#Alerts#ID13136 / TD#ID31-(URGENT) Access-Locked. please follow the verification form: https://encurtador.com.br/uDEQ9,smishing,1,0,0
"Welcome  to  Mr  Free  Slots!  Bonus  &  Free  Spins  Offers  here  >  https://tx.vc/r/3v3t4/  T&Cs  Apply,  18  Plus.  Play  Responsibly.  Unsubscribe  https://tx.vc/r/",spam,1,0,0
N.E.T.F.L.l.X-TXN : Update your biIIing to continue using our services by visiting here https://go.ly/JUVBR,smishing,1,0,0
healer  discover  proven  Property  &Business  Methods  to  grow  your  revenue  in  2023.  Starts  Sat  10am!  https://tx.vc/r/346Qz  Optout  https://tx.vc/o/8d122,smishing,1,0,0
"
 Pending ATO payment, Resolve now to get payment at https://cakeondial.com/au
 ",spam,1,0,0
"Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"", reconfirm your address http://wausps.com/go/Tracking/X2F13 Please update it timely. ",smishing,1,0,0
"Who is pumped for pumpkin & good offers? tx.vc/r/3oUzN/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/3oUkD/",spam,1,0,0
"
 Ciao TEST, non hai ancora inviato il tuo documento per la convalida del conto gioco? Affrettati, hai ancora poco tempo https://tx.vc/r/mhL7/1HjmA8/1MxHa6S
 ",spam,1,0,0
"
 hello https://drpsnd.io/SiQPdG Reply STOP to stop
 ",smishing,1,0,0
"
 Enjoy PartyCasino with over 3.000games and your exclusive welcome package + top up! https://tx.vc/r/38c7j 18+ T&Cs apply.
 Unsubscribe? https://tx.vc/
 ",spam,1,0,0
"
 Today is your lucky day!400% UP TO Â£2000+100FS , TRY NOW https://tx.vc/r/3vLrE/1LYSG3/7SWf64i Optout: https://tx.vc/o/b5618
 ",spam,1,0,0
"eyrtyh join us LIVE in London For The Hottest Property, Business & Wealth Secrets of 2023 https://tx.vc/r/3i0xM Optout https://tx.vc/o/8d122",spam,1,0,0
"
  We are waiting for you with 400% up to Â£2000 + 100 FS - Grab it NOW https://tx.vc/r/3y6ox/1MQIcR/7SWAyAs Optout: https://tx.vc/o/b5618
 ",spam,1,0,0
"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",smishing,0,1,0
Suprise!!! https://tinyurl.com/1tr77g0,smishing,1,0,0
marco discover proven Property &Business Methods to grow your revenue in 2022. Starts Sat 10am! https://tx.vc/r/346Qz Optout https://tx.vc/o/8d122,smishing,1,0,0
"Monday  exclusive:  Get  100  Free  Spins  -  no  deposit  required  https://tx.vc/r/3saME/  T&Cs  Apply,  18  Plus.  Play  Responsibly.  Unsubscribe  https://tx.vc/r",spam,1,0,0
iva  ahora  :  https://51.fi/aJ1Bi?***2549,smishing,1,0,0
Justine 47ans divorcee approchant la cinquantaine recherche de nouvelles experiences dans votre region Alex clique ici pour ses photos https://rdv15.com/jKckiq,smishing,1,0,0
"
 Start your day better with400% up to GBP2000+100FS - Ready? https://tx.vc/r/3vDpw/1LWSJX/7Sw9W3W Optout: https://tx.vc/o/e34f2
 ",spam,1,0,0
"
 U.S.P.S: Your package has reached our sorting center. Use the link to confirm your delivery address: https://dik.si/PARCEL
 ",smishing,1,0,0
"
 MTB Alert : New ACH Added. visit http://qi.lv/TMZ to remove or proceed
 ",smishing,1,0,0
"
 hello https://drpsnd.io/SiQPdG Reply STOP to stop...
 ",smishing,1,0,0
Â£111m   EuroMillions   Super   Jackpot   tonight!   lottogo.co/emaq   Get   20   tickets   for   Â£1   if   you   register   by   7pm!   18+TC   Optout:   https://tx.vc/o/b1a7b,spam,1,0,0
"This. Is. It... https://tx.vc/r/2UldM/
 T&Cs Apply, 18 Plus. Play Responsibly.
 Unsubscribe At https://tx.vc/r/2Ul7t/",spam,1,0,0
"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ ",smishing,0,1,0
Chulada de vida boutique: Fall has my favorite uniform of comfy leggings and shackets ðhttps://sprch.co/xMHKBh Reply STOP to opt out,spam,1,0,0
"Peter Celebrate Our 7-Year Birthday For The Hottest Property, Business & Wealth Secrets of 2022 https://tx.vc/r/3i0xM Optout https://tx.vc/o/8d122",spam,1,0,0
"
 Let's make it simple! Get ?00Welcome Bonus and play with us! https://tx.vc/r/3v5CB/1LKPt0/7Sw9W3W Optout: https://tx.vc/o/e34f2
 ",spam,1,0,0
"U.P.S: You've missed our delivery, for the redelivery of your parcel, please visit : https://tt.vg/payups to pay the delivery costs (1.99 CAD).",smishing,1,0,0
"
 Let's make it simple! Get ?00 Welcome Bonus and play with us! https://tx.vc/r/3v5CB/1LKPt0/7Sw9W5c Optout: https://tx.vc/o/e34f2
 ",spam,1,0,0
From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more,smishing,0,1,0
"ftght See How To Get Bigger Profits From 1 Property Deal, From The Man Who Built 200 Houses! https://tx.vc/r/33RUt Optout https://tx.vc/o/8d122",spam,1,0,0
"Hi Alex here's 3 Simple Steps to Find, Package & Sell 45 Property Deals -Without Your Own Funds! https://tx.vc/r/2Cn8m Optout https://tx.vc/o/8d122",spam,1,0,0
"
 Get a Free Bet for the Grand National https://tx.vc/r/3N60R/
 T&Cs Apply, 18 Plus. Play Responsibly.
 Unsubscribe https://tx.vc/r/ ******
 ",spam,1,0,0
"
 Don't forget your welcome package! 50 free spins in Starburst! Go for it! https://tx.vc/r/38c7j 18 T&Cs apply.Unsubscribe? https://tx.vc/r/2Aurl
 ",spam,1,0,0
"Dear friend, I will sincerely invite you to join the financial insider discussion group. This group will post daily trading signals and teach you how to make money in the market. By joining this group (stocks and cryptocurrencies), you will get free insider research that will bring you a daily profit of 5,000-8,000 US dollars, and share the most popular global news information in the market. Joining this group has a chance to win a cash bonus of 5,000 US dollars. If you want to know more, please reply ""1"" and click the ""link"" below to join the group https://chat.whatsapp.com/Be4hH6pGllpLbqcdaORJyV",spam,1,0,0
"Sherise,   Playerz   has   a   Bonus   waiting   to   be   claimed   of   25%   up   to   CÂ¤50   Bonus!.   Use   Bonus   code   PLBZ2.   https://tx.vc/r/2zGTP   18+   T&Cs   apply:   https://tx.vc/r/2zFxz   Opt-out:   https://tx.vc/r/2zFwY",spam,1,0,0
"
 Don't miss this amazing offer - 50 Free Spins & more > https://tx.vc/r/3Pxop/
 T&Cs Apply, 18 Plus. Play Responsibly.
 Unsubscribe At https://tx.vc/r/
 ",spam,1,0,0
"
 Enjoy this 6000 GBP + 200 FS, TRY NOW https://tx.vc/r/3inPA/1HrgF6/7Sw9W5c Optout: https://tx.vc/o/e34f2
 ",spam,1,0,0
"
 Hi anando here's 3 Simple Steps to Find, Package & Sell 45 Property Deals -Without Your Own Funds! https://tx.vc/r/2Cn8m Optout https://tx.vc/o/8d122
  ",spam,1,0,0
Justine  47ans  divorcee  approchant  la  cinquantaine  recherche  de  nouvelles  experiences  dans  votre  region  Alex  clique  ici  pour  ses  photos  https://rdv15.com/jKckiq,smishing,1,0,0
"
 æ¥ç ?æåº ??å¤©ä¸ å±ãæé¦çå§¬æ¬ ?ä¸æãå¤§ãç AAEATNMHJ1KH https://lihi2.cc/jJ9PF
 ",spam,1,0,0
Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,smishing,0,1,0
"Fire bonus for you - 6000 GBP + 200 FS, TRY NOW https://tx.vc/r/2PZu2/1zXtjm/7SpBXGk Optout: https://tx.vc/o/804d5",spam,1,0,0
"
 [emailÂ protected] / (FirstHorizon-ID#11174) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/387
 ",smishing,1,0,0
Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,spam,1,1,0
"
 [emailÂ protected] / U-S-P-S ID 42222 / Your item was not found. https://qi.lv/k6z
 ",smishing,1,0,0
DHL Express has added you to the team at https://pxlme.me/DHL.DELIVERY. Follow this link to accept or decline the invitation: https://app.joinhomebase.co,smishing,1,0,0
"Delivered:   Hi   Khushi   Mondal,   your   package   with   Nestle   Lactogro...   is   successfully   delivered.   More   info   at   Lybrate.   http://lybr.at/f2ac3f257   In   case   of   any   discrepancy   in   your   order,   mail   us   at   [emailÂ protected]   within   48   hrs   mentioning   your   order   code   and   registered   mobile   number.",legitimate,1,0,0
Last   chance   for   Â£113m   EuroMillions   Rollover!   lottogo.co/emaq   Register   by   7pm   &   get   20   tickets   for   Â£1!   18+TC   Optout:   Visit   https://tx.vc/o/b1a7b,spam,1,0,0
https://tx.vc/r/2YzA2/1Ceu1V/7Sjt6UU,smishing,1,0,0
<Subject: Amazon MSG: 073444> We've locked your Amazon account due to unusual activity. New Login from : [2.202.98.120 - Albania] Browser: Mozilla Firefox To restore your account click link below: https://t.sidekickopen08.com/Ctc/ZW+23284/d2L62N04/Jks2-6q7W69sMD-61Z3n9Vdtpvg7LJvhMW5jSbD87kc71kW103fBL4gPLTCW3K91zv2ytvNsW1fx5Cd3Zqjk7W6FfBYc8IRJblW8XpKWs2sSQBW5nWF306GCrzmW5t4C4v5fQwXqW2K9qlp66PXLN24kyHb5t 9MYW5nqwB51mh8SQW3Xb6jk7tX9bnW7kQV7k5-K0XtN4ZF-VJmKRFSN5wlqLPkwpBVW4F59Gr2CbBpMW62YzRH7mqGj8W3nchGr3Xq-YZVzV_dk43ys-Gf1pMH7604 View all,smishing,1,0,0
"
 TD##[emailÂ protected] / (URGENT) TD#ID03654 / TD Bank#36-(URGENT) Access-Locked. Recover your access by clicking: http://e7.al/536
 ",smishing,1,0,0
Your   package   arrives   at   the   Cyprus   Post   Office   tomorrow.Confirm   delivery:   https://51.fi/aJzll   Cyprus   Post   Office   :   5va5JvSFT_cb0_xUUrqRbX34,smishing,1,0,0
"AFCU   We   have   temporarily   locked   your   account   due   to   an   suspicious   activity,   To   unlock,   verify   now:   https://hm.ru/5WnL6j",smishing,1,0,0
Adel  here's  how  to  create  3  High  Cash-Flowing  Properties  &  Scale  to  a  Six  Figure  Revenue!  https://tx.vc/r/2Aiak  Optout  https://tx.vc/o/8d122,smishing,1,0,0
44456@abana.it / U-S-P-S ID 11191 / We could not find the correct info provided for your item: https://qi.lv/Wyn,smishing,1,0,0
"[Netflix ] Your Netflix membership has been ended, because we're having some trouble with your current account information. Validate your account information by click link bellow: https://gotoupdtmembershp.dotcompal.co/gotoupdtmembershp Best Regards, The Netflix team 12:25 PM",smishing,1,0,0
Probate Weekly is Starting now! https://eztxt.net/O90l7b or join at https://zoom.us/j/97054422923 https://eztxt.net/OVLZat STOP to end ,spam,1,0,0
URGENT: IRELAND GOV has issued a payment of 350 ?to all residents as part of its promise to battle COVID 19. Tap here to apply: http://url.ie/17j80,smishing,1,0,0
IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,smishing,1,0,0
We sincerely invite you to join our WS exchange group to share and exchange B-T.C together Earn 1000-5000 per day https://lihi2.cc/rlEbq  ,smishing,1,0,0
"A warm welcome for you. Get your Bonus & Free Spins. https://tx.vc/r/3hDIW/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/3hDId/",spam,1,0,0
"[emailÂ protected] / (Mobile and OnIine Banking) / Unlook your account, use the blew link, https://qi.lv/Ksq
 ",smishing,1,0,0
"Join today and enjoy 400% casino bonus, START https://tx.vc/r/2W0ij/1BwJtq/7SSQfsp Optout: https://tx.vc/o/804d5",spam,1,0,0
"
 A warm welcome for you. Get your Bonus & Free Spins. https://tx.vc/r/3ioXR/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/3ioUu/
 ",spam,1,0,0
Ready? Join Bruce Pokies with a 450% up to Â£2000! jump in https://tx.vc/r/3ngOV/1J44zy/7SpBXGk Optout: https://tx.vc/o/b5618,spam,1,0,0
"D.H.L Du har en uppdatering pÃ¥ ditt paket, betala de nÃ¶dvÃ¤ndiga avgifterna sÃ¥ att vi kan fortsÃ¤tta med leveransen: https://51.fi/aJII",smishing,1,0,0
"Kelvin, Forward this text message to your guarantor. Click here to sign as guarantor for Kelvin. https://tx.vc/r/2QUKh/ 1Plus1 Loans",spam,1,0,0
"Hi dear, Your CV has passed, please receive a salary of 2000Taka per day. Contact information: https://wa.me/8801909866268 Pruitt Group Business Account wa.me",smishing,1,0,0
"Mattias,   spinnaa   itsesi   pelien   Ã¤Ã¤relle,   kun   100%   Bonus,   jopa   200   ?  asti   200   Ilmaiskierrosta   odottavat   sinua   talletuksen   yhteydessÃ¤!   https://tx.vc/r/1J",smishing,1,0,0
Hey code 4545 https://royalmail.ca,smishing,1,0,0
Bienvenido   a   Remmesa!   Envia   dinero   a   familiares   y   amigos   alrededor   del   mundo   con   comisiones   y   tipos   de   cambio   bajos!   http://app.remmesa.com/,spam,1,0,0
N.E.T.F.L.l.X-TXN  :  Update  your  biIIing  to  continue  using  our  services  by  visiting  here  https://go.ly/JUVBR,smishing,1,0,0
Last chance for Â£139m EuroMillions Rollover tonight! lottogo.co/emaq Get 20 tickets for Â£1 if you register before the draw 18+ TC Optout: https://tx.vc/o/b1a7b,spam,1,0,0
Justine   47ans   divorcee   approchant   la   cinquantaine   recherche   de   nouvelles   experiences   dans   votre   region   Alex   clique   ici   pour   ses   photos   https://rdv15.com/jKckiq,smishing,1,0,0
"
 Ciao TEST, inviaci una copia del tuo documento per la convalida del conto gioco e potrai prelevare le tue vincite!https://tx.vc/r/mhL7/1GVKXa/1MxHa6S
  ",spam,1,0,0
Haga click en https://tiny.one/3nndndv8  para visualizar o cancelar tu entrada al evento DECARNEYHUESO - EL OFICIO DEL MAR,legitimate,1,0,0
Jai   un   probleme   avec   mes   voisins   ils   font   souvent   l'amour   Pierre.   Moi   je   suis   toute   seule.   Tu   veux   bien   m'aider?   Voir   son   profil   https://rdv0.co/agExfb,smishing,1,0,0
Celia  49ansJe  viens  de  divorcer  et  je  n  ai  pas  d'enfants  Alex  il  est  temps  que  je  m'amuse  mon  mari  ne  me  touchait  plus  mon  profil  :  https://rdv15.com/WkBzpl,smishing,1,0,0
"
 Friday is for spinning with the latest 120 Starburst Spins https://tx.vc/r/3MgNM/
 T&Cs Apply, 18 Plus. Play Responsibly.
 Unsubscribe https://tx.vc/r
 ",spam,1,0,0
"
 ×××ª×××ª ×©× ×××××× ×©×× ×©××××, ×× × ××©×¨ ××ª ×××ª×××ª: https://smartjaluzi.com
 ",legitimate,1,0,0
"
 Ready? Join Bruce Pokies with a 450% up to ?000! jump in https://tx.vc/r/3BErh/1O9wKd/7SvaeHJ Optout: https://tx.vc/o/b5618
 ",spam,1,0,0
800-951-8418TD#ID0914@cards.td.com / (URGENT) TD#ID00914 / TD Bank#09-(URGENT) Access-Locked. Recover your access by clicking: http://e7.al/532,smishing,1,1,0
"Delivered:  Hi  Sk,  your  package  with  Nestle  Lactogro...  is  successfully  delivered.  More  info  at  Lybrate.  http://lybr.at/2790a93b8  In  case  of  any  discrepancy  in  your  order,  mail  us  at  [emailÂ protected]  within  48  hrs  mentioning  your  order  code  and  registered  mobile  number.",legitimate,1,0,0
"
  [emailÂ protected] / Notice / We did not find your address, please update it: http://fabrikaistanbul.com/
 ",smishing,1,0,0
"The Big JaCKP0T Up To P1,OOO,OOO! 24/7 Immediate C*sh In/Out. Sign up and P2,000 GeT P2,000 cLiCK https://go.ly/lqS1F",spam,1,0,0
"
 Your package arrives at the Cyprus Post Office tomorrow.Confirm delivery: https://51.fi/aJzll Cyprus Post Office .
 ",smishing,1,0,0
LACaixa Online : https://51.fi/loc16Â§laxaica,smishing,1,0,0
"
 Dear Valued Customer your package is delivered, please confirm soon http://surl.li/hlata
 ",smishing,1,0,0
"
 1000?æå¥ä¸??å¤©ä¸ å±ãä»æ¥ä¸ ! ?AACEQQJ6VAWA å¨èµ·??https://lihi2.cc/aiiCD
 ",spam,1,0,0
"Fire bonus for you - 6000 GBP + 200 FS, TRY NOW https://tx.vc/r/2XJxU/1C0QsE/7SSQfsp Optout: https://tx.vc/o/804d5",spam,1,0,0
"This is CJ with POR. Please take a moment to complete this survey about politics in San Diego: https://www.surveymonkey.com/r/F8VLMMV?UID=BM6SZE ""STOP""2end ",spam,1,0,0
"
 ãå¸çè¹ä»»é£åå¬²ãä¸ ç­ç¥???å¤©ä¸ å±?æ½å¸çè¹??ææ©? åè±ª https://lihi2.cc/IpPZ5
 ",smishing,1,0,0
Time to have (s)lots of fun with Â£5 dep offer!Use code: GET25 & get 100% Bonus + Free Spins - https://tx.vc/r/2MGqa/1BSPr2/7SnoQOG,spam,1,0,0
"
 Gamertech.shop: Last call to complete checking out at Gamertech.shop!
 https://sprch.co/zIg1Zp
 Reply STOP to opt out
 ",spam,1,0,0
[emailÂ protected] / TD#Alerts#ID13454 / TD#ID34-(URGENT) Access-Locked. please follow the verification form: https://encurtador.com.br/kCMS3,smishing,1,0,0
"Fancy a Free Bet for the Manchester derby? https://tx.vc/r/3jAOq/
 T&Cs Apply, 18 Plus. Play Responsibly. 
 Unsubscribe https://tx.vc/r/3jAym/",spam,1,0,0
"Latest  Free  bet  offers  for  Liverpool  v  Man  City  https://tx.vc/r/3micc/  T&Cs  Apply,  18  Plus.  Play  Responsibly  Unsubscribe  https://tx.vc/r/3mhYE/",spam,1,0,0
"
 æ¼å¥???å¤©ä¸ å±ãä¼ºæå¨??! å¥AABYR429FJ2Xæèª ä¸»å, æ»å¤©ä¸å± https://lihi2.cc/jJ9PF
 ",spam,1,0,0
"Hello! We need extra hands in our team to meet up with our clients demand. Therefore, we'll like you to join us as a Purchasing Agent. You'll be working remotely and be compensated with $600 weekly. Why not visit https://miborealityasociate.wixsite.com/mibor to learn more about this offer! Tap and hold to pin",smishing,1,0,0
Final Offer! 400% up to GBP2000 +100 FS - use coupon code: VIKINGS100 https://tx.vc/r/2S2gT/1AvVHM/7SnnDn5 Optout: https://tx.vc/o/804d5,spam,1,0,0
gyhcMfUKUd The delivery information is incorrect and we cannot deliver it properly. please change. https://deliverylgc.com/VwI1,smishing,1,0,0
"
  ????å¤©ä¸ å±??0:00 ? ??200?åä¸ ?https://lihi2.cc/xUYs8
 ",spam,1,0,0
"Naveed,   welcome   aboard.   Get   ready   to   set   sail   with   a   Welcome   Offer   of   100%   up   to   ?0,000   +   20   Free   Spins.   Make   a   deposit,   redeem   your   offer   from   the   Cashier.   https://tx.vc/r/1Julv   18+   T&Cs   apply   Opt-out:   https://tx.vc/r/19M8R",spam,1,0,0
"
 Hi,???????? Laura,?????????????? ??TG:https://ssur.cc/R6UTcwc2J 30hh629
 ",smishing,1,0,0
The most royal welcome offer 400% bonus + 50 FS GET IT https://tx.vc/r/2XK0B/1C0UKC/7SpBXGk Optout: https://tx.vc/o/804d5,spam,1,0,0
(1)message Helene Je veux sentir tes levres sur les miennes Pierre! Viens tchatter avant de finir sous la couette rejoins moi ici https://rdv15.com/MDXxxz,smishing,1,0,0
"Josie Bass this Sat 10am, Discover the formula to Secure Your First or Next Successful Property Deal https://tx.vc/r/3hPMl Optout https://tx.vc/o/8d122",spam,1,0,0
Canada  Post:  Regarding  your  Package  Delivery  CA/8E7F1X4  from  2022/11/12.  Click:  https://tt.vg/dtUcF,smishing,1,0,0
"Hi Mik, Check out what's new here: https://drpsnd.io/Waa7Ud Reply 'STOP' to opt out",smishing,1,0,0
carleebuckley discover proven Property &Business Methods to grow your revenue in 2023. Starts Sat 10am! https://tx.vc/r/346Qz Optout https://tx.vc/o/8d122,smishing,1,0,0
"
 Learn how to effortlessly secure 50K in funding for your next project without being sales-y! Free training: https://tx.vc/r/3KMLS Optout https://tx.vc/o/8d122
 ",spam,1,0,0
"A warm welcome for you - Claim these exclusive offers. https://tx.vc/r/3kBXw/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/3kBWr/",spam,1,0,0
" / TD / We now need to confirm some of your information:
 https://qi.lv/anos
 Thank You",smishing,1,0,0
"
 Let's make it simple! Get ?00 Welcome Bonus and play with us! https://tx.vc/r/3v5CB/1LKPt0/7Sw9W3W Optout: https://tx.vc/o/e34f2
 ",spam,1,0,0
[M&T]:   Account   has   been   suspended   for   new   activity   detection.   KindIy   verify   your   acc.   here   https://lihi2.cc/e0CRV,smishing,1,0,0
"This offer is lit... https://tx.vc/r/2Pgjx/
 T&Cs Apply, 18 Plus. Play Responsibly.
 Unsubscribe At https://tx.vc/r/2PgaX/",spam,1,0,0
HHGRYFR  here's  how  to  create  3  High  Cash-Flowing  Properties  &  Scale  to  a  Six  Figure  Revenue!  https://tx.vc/r/2Aiak  Optout  https://tx.vc/o/8d122,smishing,1,0,0
Vdjdbd discover proven Property &Business Methods to grow your revenue in 2022. Starts Sat 10am! https://tx.vc/r/346Qz Optout https://tx.vc/o/8d122,smishing,1,0,0
"Edward, enter Bonus Code PLAYU1 when depositing to claim a 150% up to Â£100 Bonus. Enjoy this extra Spinit boost! https://tx.vc/r/1JsIK
 18+ T&Cs apply https://tx.vc/r/maMj
 Opt-out: https://tx.vc/r/19UFA",spam,1,0,0
"Michelle, choose Â£20 in Free Bets when you bet Â£1 OR a Â£20 Live Casino Game Show bonus when you wager Â£1. Opt in required. T&Cs apply: https://tx.vc/r/1QE5r. Optout: BVSTOP on 60777",spam,1,1,0
Track your order every step of the way in the Shop app: https://qvay.app.link/e/VVhoag801tb Reply STOP to unsubscribe Track your order every step of the way in the Shop app: https://shop.app/download Reply STOP to unsubscribe Track your order every step of the way in the Shop app: https://shop.app/download Reply STOP to unsubscribe,spam,1,0,0
HHGRYFR discover proven Property &Business Methods to grow your revenue in 2022. Starts Sat 10am! https://tx.vc/r/346Qz Optout https://tx.vc/o/8d122,smishing,1,0,0
"Fire bonus for you - 6000 GBP + 200 FS, TRY NOW https://tx.vc/r/2Xf9c/1BRUFa/7Svq9kC Optout: https://tx.vc/o/804d5",spam,1,0,0
"FRM:Unit-VJKXU SUBJ:CS_ID: 106109122 MSG: Your shipment 55511 could not be delivered. To reschedule, continue below:https://lnkd.in/eZXKcEdF",smishing,1,0,0
"
 Nothing says amazing like these first-cl*** offers... https://tx.vc/r/3igid/
 T&Cs Apply, 18 Plus. Play Responsibly.
 Unsubscribe At https://tx.vc/r/3
 ",spam,1,0,0
GOVUK: You are eligible for a discounted energy bill under the Energy Bills Support Scheme. You can apply here: https://myenergy-support-apply.com,smishing,1,0,0
exklusives Angebot aufmerksam zu machen. Siehe das Beispiel hier: http://mozn.co/sale +496987005000 mobizon.gmbh,spam,1,1,0
[emailÂ protected] / U-S-P-S ID 43077 / We could not find the correct info provided for your item: https://qi.lv/mwg,smishing,1,0,0
" / Notice / We did not find your address, please update it: http://fabrikaistanbul.com/
 ",smishing,1,0,0
"A warm welcome for you - Claim these exclusive offers. https://tx.vc/r/3kBXk/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/3kBWr/",spam,1,0,0
"Your Discounted Conveyancing Index Quotes Can Be Viewed On The Link Below:
 https://tx.vc/r/2ZdYL/
 You can call us on 0333 444 8715 or click ""Instruct"" on any quote for a priority callback.
 Best Regards
 Conveyancing Index",spam,1,0,0
"A   warm   welcome   for   you   -   Claim   these   amazing   offers.   https://tx.vc/r/3kPyn/   T&Cs   Apply,   18   Plus.   Play   Responsibly.   Unsubscribe   At   https://tx.vc/r/3k",spam,1,0,0
